file,page,line_num,text,lang,score,ppl,cat
CTX199600359,85,53,destrupož. zásyp +,ces_Latn,0.6699,833.08,Clear,
CTX199600359,85,54,splachy ( žlutý jíl a,ces_Latn,0.9996,638.25,Clear,
CTX199600359,85,55,praveká tmavá hlinitá,slk_Latn,0.9942,602.39,Clear,
CTX199600359,85,65,125,N/A,0,0,Non-text,
CTX199600359,85,66,C1,N/A,0,0,Non-text,
CTX199600359,85,56,z J okolí),ces_Latn,0.6646,5775.92,Clear,
CTX199600359,85,57,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,85,58,kosti,ces_Latn,0.7778,2294.05,Clear,
CTX199600359,85,59,bronz: pásek,ces_Latn,0.8509,960.36,Clear,
CTX199600359,85,60,"Fe:bŕit nože,",ces_Latn,0.3112,355.95,Clear,
CTX199600359,85,61,"plochá kramle,",ces_Latn,0.6693,1166.41,Clear,
CTX199600359,85,62,"3 hřebíky,! ob",ces_Latn,1.0000,1602.60,Clear,
CTX199600359,85,63,obtyčinka,ces_Latn,0.6547,41221.40,Clear,
CTX199600359,85,64,struska,pol_Latn,0.6387,1071.47,Clear,
CTX199600359,85,67,"V rez,žl. jílovitá",ces_Latn,0.9981,569.47,Clear,
CTX199600359,85,68,vrstva J od o. 11,bos_Latn,0.6269,2560.51,Clear,
CTX199600359,85,69,hl.120-130cm,gle_Latn,0.2228,661.25,Clear,
CTX199600359,85,72,126,N/A,0,0,Non-text,
CTX199600359,85,73,C1,N/A,0,0,Non-text,
CTX199600359,85,76,hl.110- 120,N/A,0,0,Non-text,
CTX199600359,85,79,127,N/A,0,0,Non-text,
CTX199600359,85,80,Dl,N/A,0,0,Non-text,
CTX199600359,85,70,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,85,71,kosti,ces_Latn,0.7778,2294.05,Clear,
CTX199600359,85,74,"V řez,destrukční pož.",ces_Latn,1.0000,430.96,Clear,
CTX199600359,85,75,vrstva J od o.11,bos_Latn,0.6324,3376.83,Clear,
CTX199600359,85,77,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,85,78,kosti,ces_Latn,0.7778,2294.05,Clear,
CTX199600359,85,81,"V rez,tmavá hlinitá",slk_Latn,0.9089,1509.10,Clear,
CTX199600359,85,82,"probarvená, hl. 140-",ces_Latn,0.9470,623.66,Clear,
CTX199600359,85,83,170cm,vie_Latn,0.6514,14534.52,Clear,
CTX199600359,85,84,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,85,85,kosti,ces_Latn,0.7778,2294.05,Clear,
CTX199600359,85,86,bronz:amorf.z1.,eng_Latn,0.1679,629.87,Clear,
CTX199600359,85,88,128,N/A,0,0,Non-text,
CTX199600359,85,89,BI,N/A,0,0,Non-text,
CTX199600359,85,94,hl. 180 - 220cm,N/A,0,0,Non-text,
CTX199600359,86,1,18,N/A,0,0,Non-text,
CTX199600359,86,4,mmmmmm,N/A,0,0,Non-text,
CTX199600359,86,5,129,N/A,0,0,Non-text,
CTX199600359,86,7,mmmmmmmmmmmm,N/A,0,0,Non-text,
CTX199600359,86,8,A2 / B2,N/A,0,0,Non-text,
CTX199600359,86,11,mmmmmmmmmmmmmmmmmmmmmmm,N/A,0,0,Non-text,
CTX199600359,85,87,Fe: 3 masív.zl.,slk_Latn,0.9575,1643.32,Clear,
CTX199600359,85,90,recentní,ces_Latn,0.9998,4195.12,Clear,
CTX199600359,85,91,"V řez, velký kruh, zá",ces_Latn,1.0000,261.42,Clear,
CTX199600359,85,92,záo. 17 s hrubým de,slk_Latn,0.6101,979.73,Clear,
CTX199600359,85,93,"dezasypem,",pol_Latn,0.4320,1234.43,Clear,
CTX199600359,85,95,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,86,2,Číslo,slk_Latn,0.7885,22248.29,Clear,
CTX199600359,86,3,sáčku,ces_Latn,0.6294,6925.73,Clear,
CTX199600359,86,6,Sonda,tur_Latn,0.2650,1137833.25,Clear,
CTX199600359,86,9,objekt popis,hrv_Latn,0.9604,2609.01,Clear,
CTX199600359,86,10,vrstva,slv_Latn,0.9992,2818.84,Clear,
CTX199600359,86,12,"hl. řez, hlinitě pře",ces_Latn,1.0000,171.10,Clear,
CTX199600359,86,16,mmmmmmmmmmmmmmmm,N/A,0,0,Non-text,
CTX199600359,86,24,130,N/A,0,0,Non-text,
CTX199600359,86,25,A2 / B2,N/A,0,0,Non-text,
CTX199600359,86,13,"převýplň o. 10,",ces_Latn,1.0000,275.87,Clear,
CTX199600359,86,14,hl.250-280cm,deu_Latn,0.4270,1175.07,Clear,
CTX199600359,86,15,nálezy,slk_Latn,0.8419,9070.55,Clear,
CTX199600359,86,17,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,86,18,kosti,ces_Latn,0.7778,2294.05,Clear,
CTX199600359,86,19,škeble,slv_Latn,0.8823,7073.53,Clear,
CTX199600359,86,20,"Fe: kulatý,vel-",deu_Latn,0.5493,812.12,Clear,
CTX199600359,86,21,mimasivní kus,ces_Latn,1.0000,853.10,Clear,
CTX199600359,86,22,struska?,pol_Latn,0.8685,528.36,Clear,
CTX199600359,86,23,1 plochý zl.,slk_Latn,0.9960,909.86,Clear,
CTX199600359,86,26,"hl.rez, sklep o 10",ces_Latn,0.4741,1440.57,Clear,
CTX199600359,86,27,Z narušení zákl. vko-,ces_Latn,0.9939,808.39,Clear,
CTX199600359,86,35,131,N/A,0,0,Non-text,
CTX199600359,86,36,A2 / B2,N/A,0,0,Non-text,
CTX199600359,86,28,"pem zdi,hl.250-300cm",ces_Latn,0.8832,1899.36,Clear,
CTX199600359,86,29,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,86,30,kosti,ces_Latn,0.7778,2294.05,Clear,
CTX199600359,86,31,Fe: 2 hřebíky,ces_Latn,1.0000,901.49,Clear,
CTX199600359,86,32,ve zl.,tur_Latn,0.9988,797.49,Clear,
CTX199600359,86,33,sklo:3zl.okraje,slv_Latn,0.5181,1484.95,Clear,
CTX199600359,86,34,číše,ces_Latn,0.9642,806.66,Clear,
CTX199600359,86,37,"hl. rez, sklep o.10",slv_Latn,0.4889,520.15,Clear,
CTX199600359,86,38,V narušení zákl. vko-,ces_Latn,0.9892,898.15,Clear,
CTX199600359,86,39,"pem zdi, hl.250-300cm",ces_Latn,0.9418,655.16,Clear,
CTX199600359,86,40,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,86,41,kosti,ces_Latn,0.7778,2294.05,Clear,
CTX199600359,86,44,132,N/A,0,0,Non-text,
CTX199600359,86,45,A2 / B2,N/A,0,0,Non-text,
CTX199600359,86,51,133,N/A,0,0,Non-text,
CTX199600359,86,52,A2-3 /B2-3,N/A,0,0,Non-text,
CTX199600359,86,55,hl.240 - 260cm,N/A,0,0,Non-text,
CTX199600359,86,57,"8,5,š.4cm, 3",N/A,0,0,Non-text,
CTX199600359,86,42,Fe: pravděpod.,ces_Latn,0.9987,447.81,Clear,
CTX199600359,86,43,část kramle,ces_Latn,1.0000,1801.81,Clear,
CTX199600359,86,46,"hl. rez, sklep o. 10",slv_Latn,0.4862,421.49,Clear,
CTX199600359,86,47,hlinitá probar. vý,slk_Latn,0.5798,1137.50,Clear,
CTX199600359,86,48,výhl. 280 - 300cm,ces_Latn,0.8203,1027.41,Clear,
CTX199600359,86,49,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,86,50,kosti,ces_Latn,0.7778,2294.05,Clear,
CTX199600359,86,53,"hl. rez, sklep o. 12",ces_Latn,0.4462,408.75,Clear,
CTX199600359,86,54,"hrubý destr. zásyp,",slk_Latn,0.8041,733.90,Clear,
CTX199600359,86,56,"Fe-pásek, dl,",slk_Latn,0.6773,361.38,Clear,
CTX199600359,86,58,"tyčinky,3 zl.",slk_Latn,0.9613,2065.73,Clear,
CTX199600359,86,59,"bŕitu,l špička,",ces_Latn,0.5650,336.33,Clear,
CTX199600359,86,66,134,N/A,0,0,Non-text,
CTX199600359,86,67,D2,N/A,0,0,Non-text,
CTX199600359,86,60,1 hřeb s velkou,ces_Latn,1.0000,2646.97,Clear,
CTX199600359,86,61,"obdél. hlavici,",ces_Latn,0.5263,752.65,Clear,
CTX199600359,86,62,"4 hřebíky, 3 ma",ces_Latn,1.0000,1009.95,Clear,
CTX199600359,86,63,mazl.,bod_Tibt,0.6144,372.33,Clear,
CTX199600359,86,64,sklo: Izl.oken.,slv_Latn,0.8913,1745.77,Clear,
CTX199600359,86,65,terčíku,ces_Latn,1.0000,7996.80,Clear,
CTX199600359,86,68,zásyp sklepa o. 16,ces_Latn,0.6979,2558.41,Clear,
CTX199600359,86,69,vlhká hlína a rozpad,ces_Latn,0.9740,543.50,Clear,
CTX199600359,86,70,"rozpadopuka, hl.170-230cm",ces_Latn,0.5212,1135.22,Clear,
CTX199600359,86,71,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,86,72,kosti,ces_Latn,0.7778,2294.05,Clear,
CTX199600359,86,73,Fe: 2 hřebíky,ces_Latn,1.0000,901.49,Clear,
CTX199600359,86,75,135,N/A,0,0,Non-text,
CTX199600359,86,76,BI,N/A,0,0,Non-text,
CTX199600359,86,79,hl.220 - 260cm,N/A,0,0,Non-text,
CTX199600359,86,74,2 masivní zl.,ces_Latn,1.0000,1782.85,Clear,
CTX199600359,86,77,destrukční výplň hru,ces_Latn,0.9999,285.64,Clear,
CTX199600359,86,78,"hrus cihlami 0.17,",slk_Latn,0.8168,493.24,Clear,
CTX199600359,86,80,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,86,81,bronz: pásek dl.,ces_Latn,0.9339,586.29,Clear,
CTX199600359,86,82,"9,6cm,prehnutý",slk_Latn,0.9950,2057.97,Clear,
CTX199600359,86,83,"z obou stran,",ces_Latn,0.9579,4987.90,Clear,
CTX199600359,86,84,Fe:ma s iv.háko-,hun_Latn,0.9288,1890.53,Clear,
CTX199600359,86,85,vitý nástroj s,ces_Latn,0.5625,446.75,Clear,
CTX199600359,86,86,jedním koncem,ces_Latn,1.0000,1086.86,Clear,
CTX199600359,86,87,"tordovaným,",slk_Latn,0.9343,649.44,Clear,
CTX199600359,86,88,1 pásek,ces_Latn,0.9626,1727.53,Clear,
CTX199600359,87,1,19,N/A,0,0,Non-text,
CTX199600359,87,4,mmmmmm,N/A,0,0,Non-text,
CTX199600359,87,5,136,N/A,0,0,Non-text,
CTX199600359,87,7,mmmmmmmmmmmm,N/A,0,0,Non-text,
CTX199600359,87,8,C1,N/A,0,0,Non-text,
CTX199600359,87,11,mmmmmmmmmmmmmmmmmmmmmmm,N/A,0,0,Non-text,
CTX199600359,87,2,Číslo,slk_Latn,0.7885,22248.29,Clear,
CTX199600359,87,3,sáčku,ces_Latn,0.6294,6925.73,Clear,
CTX199600359,87,6,Sonda,tur_Latn,0.2650,1137833.25,Clear,
CTX199600359,87,9,objekt popis,hrv_Latn,0.9604,2609.01,Clear,
CTX199600359,87,10,vrstva,slv_Latn,0.9992,2818.84,Clear,
CTX199600359,87,12,"o. 11 -jáma, výplň de",ces_Latn,0.7287,659.15,Clear,
CTX199600359,87,13,depožárová a,ces_Latn,0.8873,291.38,Clear,
CTX199600359,87,14,splachy( žl.j íl a tma,ces_Latn,0.5407,909.16,Clear,
CTX199600359,87,15,tmahlinitá),slk_Latn,0.6412,3539.92,Clear,
CTX199600359,87,16,hl.250-270cm,vie_Latn,0.3367,879.96,Clear,
CTX199600359,87,17,nálezy,slk_Latn,0.8419,9070.55,Clear,
CTX199600359,87,18,mmunmmmmmmmmmmmmm,twi_Latn,0.5138,143.77,Clear,
CTX199600359,87,28,137,N/A,0,0,Non-text,
CTX199600359,87,29,BI,N/A,0,0,Non-text,
CTX199600359,87,19,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,87,20,kosti,ces_Latn,0.7778,2294.05,Clear,
CTX199600359,87,21,Fe:l hráněná,ces_Latn,1.0000,862.94,Clear,
CTX199600359,87,22,tyčinka špičatá,slk_Latn,0.9278,929.80,Clear,
CTX199600359,87,23,"1 velká, 1 malá",ces_Latn,0.9992,2608.50,Clear,
CTX199600359,87,24,"kramle.l masiv,",nno_Latn,0.4254,1907.81,Clear,
CTX199600359,87,25,plochý zl.,slk_Latn,0.9975,423.64,Clear,
CTX199600359,87,26,struska- koláč,slk_Latn,0.6940,394.37,Clear,
CTX199600359,87,27,sklo:ok. terčík,ces_Latn,0.5240,1402.80,Clear,
CTX199600359,87,30,vrchní část zásypu,ces_Latn,1.0000,1348.40,Clear,
CTX199600359,87,31,sklípku o. 13,ces_Latn,0.9751,1178.38,Clear,
CTX199600359,87,32,požárová jemná sypká,ces_Latn,0.9277,350.73,Clear,
CTX199600359,87,33,"vrstva,hl.110-24Ocm",slv_Latn,0.7843,2989.25,Clear,
CTX199600359,87,34,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,87,35,kosti,ces_Latn,0.7778,2294.05,Clear,
CTX199600359,87,36,Fe:masiv. kus s,est_Latn,0.4634,3703.58,Clear,
CTX199600359,87,37,"okem a háčkem,",ces_Latn,0.9952,384.23,Clear,
CTX199600359,87,38,ploché kovaní s,slk_Latn,0.9999,2630.26,Clear,
CTX199600359,87,39,výběžkem pro,ces_Latn,1.0000,154.13,Clear,
CTX199600359,87,40,"nýt,l mas. hrot,",ces_Latn,0.8137,570.35,Clear,
CTX199600359,87,41,"8 hřebů,",ces_Latn,1.0000,291.27,Clear,
CTX199600359,87,42,8 hřebíků,ces_Latn,1.0000,356.07,Clear,
CTX199600359,87,43,sklo:l zl.spod.,slv_Latn,0.6181,453.58,Clear,
CTX199600359,87,44,"části poháru, 2",ces_Latn,1.0000,478.91,Clear,
CTX199600359,87,46,138,N/A,0,0,Non-text,
CTX199600359,87,47,C1,N/A,0,0,Non-text,
CTX199600359,87,55,139,N/A,0,0,Non-text,
CTX199600359,87,56,A2 / B2,N/A,0,0,Non-text,
CTX199600359,87,45,zl.nazelen.,pol_Latn,0.4657,369.49,Clear,
CTX199600359,87,48,"o.ll- jáma, popis",ces_Latn,0.8408,1676.43,Clear,
CTX199600359,87,49,jako č. 136,ces_Latn,0.9988,4499.89,Clear,
CTX199600359,87,50,hl. 270-280cm,deu_Latn,0.3553,1143.99,Clear,
CTX199600359,87,51,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,87,52,kosti,ces_Latn,0.7778,2294.05,Clear,
CTX199600359,87,53,Fe; 3 zl.,slk_Latn,0.9585,745.11,Clear,
CTX199600359,87,54,hřebíků,ces_Latn,1.0000,154.46,Clear,
CTX199600359,87,57,sklep o. 10,slv_Latn,0.9147,881.89,Clear,
CTX199600359,87,58,hlinitá probarvená,ces_Latn,0.8862,3376.47,Clear,
CTX199600359,87,59,"výplň, hl. 300-320cm",slk_Latn,0.7242,364.29,Clear,
CTX199600359,87,60,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,87,65,140,N/A,0,0,Non-text,
CTX199600359,87,66,A2 / B2,N/A,0,0,Non-text,
CTX199600359,87,61,kosti,ces_Latn,0.7778,2294.05,Clear,
CTX199600359,87,62,Fe: špička ma,slk_Latn,0.9982,535.92,Clear,
CTX199600359,87,63,manástro,por_Latn,0.5394,97871.09,Clear,
CTX199600359,87,64,nástro10cm,slk_Latn,0.7227,23800.14,Clear,
CTX199600359,87,67,u sklepa o. 10,hrv_Latn,0.3850,5675.43,Clear,
CTX199600359,87,68,Z narušení základovým,ces_Latn,0.9820,342.43,Clear,
CTX199600359,87,69,vkopem zdi,ces_Latn,0.5938,1369.36,Clear,
CTX199600359,87,70,hl.300-320cm,deu_Latn,0.3734,1020.56,Clear,
CTX199600359,87,71,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,87,72,kosti,ces_Latn,0.7778,2294.05,Clear,
CTX199600359,87,73,Fe: 1 hřebík,ces_Latn,1.0000,550.40,Clear,
CTX199600359,87,74,sklo: část dna,ces_Latn,1.0000,394.24,Clear,
CTX199600359,87,76,141,N/A,0,0,Non-text,
CTX199600359,87,77,A2 / B2,N/A,0,0,Non-text,
CTX199600359,87,86,142,N/A,0,0,Non-text,
CTX199600359,87,87,A2-3/B2-3,N/A,0,0,Non-text,
CTX199600359,87,75,lahve,est_Latn,0.9913,6913.19,Clear,
CTX199600359,87,78,u sklepa o.10,hrv_Latn,0.5490,6821.73,Clear,
CTX199600359,87,79,V narušení zákl. vko-,ces_Latn,0.9892,898.15,Clear,
CTX199600359,87,80,pem zdi,ces_Latn,0.9292,6866.62,Clear,
CTX199600359,87,81,hl.300-320cm,deu_Latn,0.3734,1020.56,Clear,
CTX199600359,87,82,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,87,83,kosti,ces_Latn,0.7778,2294.05,Clear,
CTX199600359,87,84,Fe: 1 velký,ces_Latn,1.0000,1098.01,Clear,
CTX199600359,87,85,hřeb,ces_Latn,1.0000,831.40,Clear,
CTX199600359,87,88,hrubý destrukční zá,ces_Latn,0.9999,322.23,Clear,
CTX199600359,87,89,zásklepa o. 12,ces_Latn,0.8364,1940.86,Clear,
CTX199600359,87,90,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,87,96,kus,N/A,0,0,Non-text,
CTX199600359,88,1,20,N/A,0,0,Non-text,
CTX199600359,88,4,mmmmmm,N/A,0,0,Non-text,
CTX199600359,88,5,143,N/A,0,0,Non-text,
CTX199600359,88,7,mmmmmmmmmmmm,N/A,0,0,Non-text,
CTX199600359,88,8,D2,N/A,0,0,Non-text,
CTX199600359,88,11,mmmmmmmmmmmmmmmmmmmmmmm,N/A,0,0,Non-text,
CTX199600359,87,91,kosti,ces_Latn,0.7778,2294.05,Clear,
CTX199600359,87,92,"Fe: část masiv,",ces_Latn,1.0000,668.91,Clear,
CTX199600359,87,93,"nástroje,dl.",slk_Latn,0.6547,2673.35,Clear,
CTX199600359,87,94,"10cm,l velký",ces_Latn,1.0000,1146.78,Clear,
CTX199600359,87,95,"hŕeb,l plochý",slk_Latn,0.6291,1363.03,Clear,
CTX199600359,88,2,Číslo,slk_Latn,0.7885,22248.29,Clear,
CTX199600359,88,3,sáčku,ces_Latn,0.6294,6925.73,Clear,
CTX199600359,88,6,Sonda,tur_Latn,0.2650,1137833.25,Clear,
CTX199600359,88,9,objekt popis,hrv_Latn,0.9604,2609.01,Clear,
CTX199600359,88,10,vrstva,slv_Latn,0.9992,2818.84,Clear,
CTX199600359,88,12,zásyp sklepa o. 16,ces_Latn,0.6979,2558.41,Clear,
CTX199600359,88,13,nálezy,slk_Latn,0.8419,9070.55,Clear,
CTX199600359,88,14,mmmmmmmmmmmmmmmm,N/A,0,0,Non-text,
CTX199600359,88,16,144,N/A,0,0,Non-text,
CTX199600359,88,17,C1,N/A,0,0,Non-text,
CTX199600359,88,15,zrušeno,ces_Latn,0.5237,7178.69,Clear,
CTX199600359,88,18,"V řez, výplň o. 11",ces_Latn,1.0000,614.19,Clear,
CTX199600359,88,19,destrukční požárová +,ces_Latn,1.0000,307.65,Clear,
CTX199600359,88,20,splachy,eng_Latn,0.9673,674566.44,Clear,
CTX199600359,88,21,hl. 280-300cm,vie_Latn,0.4239,972.69,Clear,
CTX199600359,88,22,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,88,23,kosti,ces_Latn,0.7778,2294.05,Clear,
CTX199600359,88,24,"Fe:úzký pásek,",ces_Latn,0.6298,174.68,Clear,
CTX199600359,88,25,"dl.4,7cm, Izl.",slv_Latn,0.4603,533.05,Clear,
CTX199600359,88,26,"masiv, tyčinky",slk_Latn,0.9775,7903.79,Clear,
CTX199600359,88,27,sklo:l zl. ter,slv_Latn,0.9961,981.28,Clear,
CTX199600359,88,28,terokenního,ces_Latn,1.0000,4124.17,Clear,
CTX199600359,88,29,145,N/A,0,0,Non-text,
CTX199600359,88,30,01,N/A,0,0,Non-text,
CTX199600359,88,41,146,N/A,0,0,Non-text,
CTX199600359,88,42,Cl,N/A,0,0,Non-text,
CTX199600359,88,31,"V rez, výplň o. 11",slk_Latn,0.8728,478.27,Clear,
CTX199600359,88,32,destrukční požárová +,ces_Latn,1.0000,307.65,Clear,
CTX199600359,88,33,splachy,eng_Latn,0.9673,674566.44,Clear,
CTX199600359,88,34,hl. 300-310cm,gle_Latn,0.3629,833.04,Clear,
CTX199600359,88,35,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,88,36,kosti,ces_Latn,0.7778,2294.05,Clear,
CTX199600359,88,37,mušle,ces_Latn,0.6645,12200.95,Clear,
CTX199600359,88,38,Fe:l velký hřeb,ces_Latn,1.0000,734.23,Clear,
CTX199600359,88,39,sklo: Izl. kupy,hrv_Latn,0.5046,833.30,Clear,
CTX199600359,88,40,pohárku,ces_Latn,0.4773,2011.05,Clear,
CTX199600359,88,43,pravěk,ces_Latn,1.0000,939.45,Clear,
CTX199600359,88,44,"V rez, kruhové zahlou",ces_Latn,0.7559,949.08,Clear,
CTX199600359,88,49,147,N/A,0,0,Non-text,
CTX199600359,88,50,BI,N/A,0,0,Non-text,
CTX199600359,88,45,zahlouo. 18 s tmavou,ces_Latn,0.9898,1490.58,Clear,
CTX199600359,88,46,hlinitou výplní,ces_Latn,0.9748,874.94,Clear,
CTX199600359,88,47,povrch objektu,slk_Latn,0.5566,3273.17,Clear,
CTX199600359,88,48,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,88,51,sklep o. 13,slv_Latn,0.9482,871.38,Clear,
CTX199600359,88,52,destrukční pož. zásyp,ces_Latn,0.9996,282.98,Clear,
CTX199600359,88,53,hl. 240-300cm,deu_Latn,0.3938,802.12,Clear,
CTX199600359,88,54,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,88,55,kosti,ces_Latn,0.7778,2294.05,Clear,
CTX199600359,88,56,"Fe: 1 masív,",slk_Latn,0.9912,1168.34,Clear,
CTX199600359,88,57,"tyčinka,! kram-",lit_Latn,0.8819,3863.62,Clear,
CTX199600359,88,58,"le,dl. 17cm",deu_Latn,0.5810,1758.82,Clear,
CTX199600359,88,59,148,N/A,0,0,Non-text,
CTX199600359,88,60,A2 / B2,N/A,0,0,Non-text,
CTX199600359,88,70,149,N/A,0,0,Non-text,
CTX199600359,88,71,A2 / B2,N/A,0,0,Non-text,
CTX199600359,88,61,zásyp sklepa o.10,ces_Latn,0.6063,2944.03,Clear,
CTX199600359,88,62,"hlinitá, probarvená",ces_Latn,0.5645,1577.00,Clear,
CTX199600359,88,63,opukovou drtí,ces_Latn,0.9999,3194.94,Clear,
CTX199600359,88,64,hl.320-330cm,vie_Latn,0.2797,1395.54,Clear,
CTX199600359,88,65,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,88,66,kosti,ces_Latn,0.7778,2294.05,Clear,
CTX199600359,88,67,Fe: amorf. zl.+,slk_Latn,0.4858,755.24,Clear,
CTX199600359,88,68,hrouda zkorodo,ces_Latn,0.9990,2715.86,Clear,
CTX199600359,88,69,zkorodo,ces_Latn,0.9834,2599.47,Clear,
CTX199600359,88,72,u sklepa o. 10,hrv_Latn,0.3850,5675.43,Clear,
CTX199600359,88,73,"Z narušení základ,",ces_Latn,0.9551,561.47,Clear,
CTX199600359,88,74,vkopem pro zeď,ces_Latn,1.0000,2216.80,Clear,
CTX199600359,88,77,150,N/A,0,0,Non-text,
CTX199600359,88,78,A2-3 / B2-3,N/A,0,0,Non-text,
CTX199600359,88,82,hl.280 - 300cm,N/A,0,0,Non-text,
CTX199600359,88,75,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,88,76,kosti,ces_Latn,0.7778,2294.05,Clear,
CTX199600359,88,79,zásyp sklepa o.12,ces_Latn,0.8301,2900.29,Clear,
CTX199600359,88,80,hrubá destrukční,ces_Latn,0.9998,642.10,Clear,
CTX199600359,88,81,"vrstva,",slv_Latn,0.9970,481.14,Clear,
CTX199600359,88,83,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,88,84,kosti,ces_Latn,0.7778,2294.05,Clear,
CTX199600359,88,85,"Fe:pás,š.4,5cm",hun_Latn,0.8870,1142.78,Clear,
CTX199600359,88,86,dl.50cm (část,ces_Latn,0.9994,908.86,Clear,
CTX199600359,88,87,"vozu? 3 hřeby,",ces_Latn,1.0000,522.82,Clear,
CTX199600359,88,88,"1 hřebík, izl.",ces_Latn,1.0000,212.09,Clear,
CTX199600359,88,89,"plochý, velká",ces_Latn,0.9997,548.17,Clear,
CTX199600359,89,1,21,N/A,0,0,Non-text,
CTX199600359,89,4,mmmmmm,N/A,0,0,Non-text,
CTX199600359,89,5,151,N/A,0,0,Non-text,
CTX199600359,89,7,mmmmmmmmmmmm,N/A,0,0,Non-text,
CTX199600359,89,8,C1,N/A,0,0,Non-text,
CTX199600359,89,11,mmmmmmmmmmmmmmmmmmmmmmm,N/A,0,0,Non-text,
CTX199600359,89,14,"0.11,18,20 a21",N/A,0,0,Non-text,
CTX199600359,89,16,mmmmmmmmmmmmmmmm,N/A,0,0,Non-text,
CTX199600359,88,90,hrouda zkorodo,ces_Latn,0.9990,2715.86,Clear,
CTX199600359,88,91,zkorodo,ces_Latn,0.9834,2599.47,Clear,
CTX199600359,89,2,Číslo,slk_Latn,0.7885,22248.29,Clear,
CTX199600359,89,3,sáčku,ces_Latn,0.6294,6925.73,Clear,
CTX199600359,89,6,Sonda,tur_Latn,0.2650,1137833.25,Clear,
CTX199600359,89,9,objekt popis,hrv_Latn,0.9604,2609.01,Clear,
CTX199600359,89,10,vrstva,slv_Latn,0.9992,2818.84,Clear,
CTX199600359,89,12,destrukční požár.,ces_Latn,1.0000,145.09,Clear,
CTX199600359,89,13,vrstva pred rozlíšením,slk_Latn,1.0000,2502.52,Clear,
CTX199600359,89,15,nálezy,slk_Latn,0.8419,9070.55,Clear,
CTX199600359,89,17,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,89,18,kosti,ces_Latn,0.7778,2294.05,Clear,
CTX199600359,89,22,152,N/A,0,0,Non-text,
CTX199600359,89,23,BI,N/A,0,0,Non-text,
CTX199600359,89,19,Fe: 1 zl.velké,ces_Latn,0.9629,929.09,Clear,
CTX199600359,89,20,zl.velkéhřebu bez,ces_Latn,1.0000,560.15,Clear,
CTX199600359,89,21,hlavice,slk_Latn,0.5020,2796.48,Clear,
CTX199600359,89,24,sklep o. 13,slv_Latn,0.9482,871.38,Clear,
CTX199600359,89,25,destrukční zásyp,ces_Latn,0.9999,462.01,Clear,
CTX199600359,89,26,hl.300-370cm,vie_Latn,0.4851,1497.96,Clear,
CTX199600359,89,27,před rozlíšením,ces_Latn,1.0000,715.28,Clear,
CTX199600359,89,28,o. 13A,eng_Latn,0.4940,1687.60,Clear,
CTX199600359,89,29,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,89,30,kosti,ces_Latn,0.7778,2294.05,Clear,
CTX199600359,89,31,uhlík,ces_Latn,0.9987,782.22,Clear,
CTX199600359,89,32,Fe: 1 velký,ces_Latn,1.0000,1098.01,Clear,
CTX199600359,89,35,153,N/A,0,0,Non-text,
CTX199600359,89,36,C1,N/A,0,0,Non-text,
CTX199600359,89,37,vs,N/A,0,0,Non-text,
CTX199600359,89,42,hl.320 - 350cm,N/A,0,0,Non-text,
CTX199600359,89,48,154,N/A,0,0,Non-text,
CTX199600359,89,49,C1,N/A,0,0,Non-text,
CTX199600359,89,33,hřeb s plochou,ces_Latn,1.0000,3031.22,Clear,
CTX199600359,89,34,hlavicí,ces_Latn,0.9996,2944.42,Clear,
CTX199600359,89,38,0.21- jáma čtvercového,ces_Latn,0.9981,773.04,Clear,
CTX199600359,89,39,půdorysu-destrukční,ces_Latn,1.0000,489.39,Clear,
